ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
RI,2020-07-09,1,1,0,0,0
VC,2020-07-09,28,28,0,0,0
AN,2020-07-10,60,60,0,0,0
AR,2020-07-10,130,130,0,0,0
AS,2020-07-10,2,2,0,0,0
CB,2020-07-10,1,1,0,0,0
CE,2020-07-10,0,0,0,0,0
CL,2020-07-10,16,15,0,1,0
CM,2020-07-10,24,24,0,0,0
CN,2020-07-10,3,3,0,0,0
CT,2020-07-10,648,647,0,1,0
EX,2020-07-10,45,45,0,0,0
GA,2020-07-10,7,7,0,0,0
IB,2020-07-10,8,8,0,0,0
MC,2020-07-10,9,9,0,0,0
MD,2020-07-10,76,72,0,4,0
ML,2020-07-10,0,0,0,0,0
NC,2020-07-10,12,12,0,0,0
PV,2020-07-10,24,24,0,0,0
RI,2020-07-10,10,10,0,0,0
VC,2020-07-10,33,33,0,0,0
AN,2020-07-11,50,50,0,0,0
AR,2020-07-11,154,154,0,0,0
AS,2020-07-11,3,3,0,0,0
CB,2020-07-11,1,1,0,0,0
CE,2020-07-11,0,0,0,0,0
CL,2020-07-11,13,13,0,0,0
CM,2020-07-11,11,11,0,0,0
CN,2020-07-11,1,1,0,0,0
CT,2020-07-11,410,410,0,0,0
EX,2020-07-11,18,18,0,0,0
GA,2020-07-11,13,13,0,0,0
IB,2020-07-11,7,7,0,0,0
MC,2020-07-11,17,17,0,0,0
MD,2020-07-11,59,58,0,1,0
ML,2020-07-11,0,0,0,0,0
NC,2020-07-11,15,15,0,0,0
PV,2020-07-11,41,40,0,1,0
RI,2020-07-11,3,3,0,0,0
VC,2020-07-11,35,35,0,0,0
AN,2020-07-12,32,32,0,0,0
AR,2020-07-12,130,130,0,0,0
AS,2020-07-12,0,0,0,0,0
CB,2020-07-12,2,2,0,0,0
CE,2020-07-12,0,0,0,0,0
CL,2020-07-12,9,9,0,0,0
CM,2020-07-12,11,11,0,0,0
CN,2020-07-12,3,3,0,0,0
CT,2020-07-12,462,457,0,2,3
EX,2020-07-12,12,12,0,0,0
GA,2020-07-12,7,7,0,0,0
IB,2020-07-12,4,4,0,0,0
MC,2020-07-12,12,12,0,0,0
MD,2020-07-12,66,63,0,3,0
ML,2020-07-12,2,2,0,0,0
NC,2020-07-12,19,19,0,0,0
PV,2020-07-12,43,43,0,0,0
RI,2020-07-12,2,2,0,0,0
VC,2020-07-12,18,18,0,0,0
AN,2020-07-13,48,48,0,0,0
AR,2020-07-13,233,233,0,0,0
AS,2020-07-13,0,0,0,0,0
CB,2020-07-13,1,1,0,0,0
CE,2020-07-13,0,0,0,0,0
CL,2020-07-13,21,21,0,0,0
CM,2020-07-13,17,17,0,0,0
CN,2020-07-13,6,6,0,0,0
CT,2020-07-13,728,723,0,4,1
EX,2020-07-13,13,13,0,0,0
GA,2020-07-13,8,8,0,0,0
IB,2020-07-13,8,8,0,0,0
MC,2020-07-13,13,13,0,0,0
MD,2020-07-13,115,110,0,5,0
ML,2020-07-13,0,0,0,0,0
NC,2020-07-13,38,38,0,0,0
PV,2020-07-13,54,53,0,1,0
RI,2020-07-13,4,4,0,0,0
VC,2020-07-13,48,48,0,0,0
AN,2020-07-14,95,95,0,0,0
AR,2020-07-14,292,292,0,0,0
AS,2020-07-14,2,2,0,0,0
CB,2020-07-14,2,2,0,0,0
CE,2020-07-14,1,1,0,0,0
CL,2020-07-14,20,20,0,0,0
CM,2020-07-14,25,24,0,1,0
CN,2020-07-14,2,2,0,0,0
CT,2020-07-14,680,677,0,3,0
EX,2020-07-14,3,3,0,0,0
GA,2020-07-14,9,9,0,0,0
IB,2020-07-14,11,11,0,0,0
MC,2020-07-14,21,21,0,0,0
MD,2020-07-14,128,125,0,3,0
ML,2020-07-14,0,0,0,0,0
NC,2020-07-14,49,49,0,0,0
PV,2020-07-14,79,78,0,1,0
RI,2020-07-14,6,6,0,0,0
VC,2020-07-14,55,55,0,0,0
AN,2020-07-15,64,64,0,0,0
AR,2020-07-15,359,358,0,1,0
AS,2020-07-15,2,2,0,0,0
CB,2020-07-15,4,4,0,0,0
CE,2020-07-15,0,0,0,0,0
CL,2020-07-15,12,12,0,0,0
CM,2020-07-15,30,30,0,0,0
CN,2020-07-15,9,9,0,0,0
CT,2020-07-15,889,885,0,2,2
EX,2020-07-15,13,13,0,0,0
GA,2020-07-15,15,15,0,0,0
IB,2020-07-15,14,14,0,0,0
MC,2020-07-15,32,32,0,0,0
MD,2020-07-15,136,134,0,2,0
ML,2020-07-15,0,0,0,0,0
NC,2020-07-15,30,30,0,0,0
PV,2020-07-15,97,94,0,3,0
RI,2020-07-15,2,2,0,0,0
VC,2020-07-15,82,82,0,0,0
AN,2020-07-16,75,75,0,0,0
AR,2020-07-16,299,299,0,0,0
AS,2020-07-16,1,1,0,0,0
CB,2020-07-16,5,5,0,0,0
CE,2020-07-16,0,0,0,0,0
CL,2020-07-16,21,21,0,0,0
CM,2020-07-16,27,27,0,0,0
CN,2020-07-16,4,4,0,0,0
CT,2020-07-16,805,803,0,2,0
EX,2020-07-16,22,22,0,0,0
GA,2020-07-16,15,15,0,0,0
IB,2020-07-16,7,7,0,0,0
MC,2020-07-16,24,24,0,0,0
MD,2020-07-16,114,111,0,3,0
ML,2020-07-16,0,0,0,0,0
NC,2020-07-16,27,27,0,0,0
PV,2020-07-16,130,127,0,3,0
RI,2020-07-16,9,8,0,0,1
VC,2020-07-16,70,70,0,0,0
AN,2020-07-17,97,97,0,0,0
AR,2020-07-17,399,399,0,0,0
AS,2020-07-17,1,1,0,0,0
CB,2020-07-17,3,3,0,0,0
CE,2020-07-17,0,0,0,0,0
CL,2020-07-17,18,16,0,2,0
CM,2020-07-17,25,25,0,0,0
CN,2020-07-17,7,7,0,0,0
CT,2020-07-17,979,978,0,0,1
EX,2020-07-17,5,5,0,0,0
GA,2020-07-17,9,9,0,0,0
IB,2020-07-17,6,6,0,0,0
MC,2020-07-17,31,31,0,0,0
MD,2020-07-17,163,161,0,2,0
ML,2020-07-17,0,0,0,0,0
NC,2020-07-17,34,34,0,0,0
PV,2020-07-17,102,101,0,1,0
RI,2020-07-17,11,5,0,1,5
VC,2020-07-17,91,91,0,0,0
AN,2020-07-18,86,86,0,0,0
AR,2020-07-18,337,337,0,0,0
AS,2020-07-18,1,1,0,0,0
CB,2020-07-18,12,12,0,0,0
CE,2020-07-18,0,0,0,0,0
CL,2020-07-18,27,25,0,2,0
CM,2020-07-18,12,12,0,0,0
CN,2020-07-18,13,13,0,0,0
CT,2020-07-18,758,757,0,0,1
EX,2020-07-18,5,5,0,0,0
GA,2020-07-18,11,11,0,0,0
IB,2020-07-18,7,7,0,0,0
MC,2020-07-18,21,21,0,0,0
MD,2020-07-18,122,122,0,0,0
ML,2020-07-18,0,0,0,0,0
NC,2020-07-18,41,41,0,0,0
PV,2020-07-18,188,185,0,3,0
RI,2020-07-18,7,5,0,0,2
VC,2020-07-18,91,91,0,0,0
AN,2020-07-19,114,114,0,0,0
AR,2020-07-19,344,344,0,0,0
AS,2020-07-19,2,2,0,0,0
CB,2020-07-19,5,5,0,0,0
CE,2020-07-19,0,0,0,0,0
CL,2020-07-19,24,23,0,1,0
CM,2020-07-19,8,8,0,0,0
CN,2020-07-19,53,53,0,0,0
CT,2020-07-19,613,612,0,0,1
EX,2020-07-19,6,6,0,0,0
GA,2020-07-19,14,14,0,0,0
IB,2020-07-19,5,5,0,0,0
MC,2020-07-19,26,26,0,0,0
MD,2020-07-19,131,126,0,5,0
ML,2020-07-19,0,0,0,0,0
NC,2020-07-19,32,32,0,0,0
PV,2020-07-19,95,93,0,2,0
RI,2020-07-19,0,0,0,0,0
VC,2020-07-19,83,83,0,0,0
AN,2020-07-20,122,122,0,0,0
AR,2020-07-20,430,430,0,0,0
AS,2020-07-20,1,1,0,0,0
CB,2020-07-20,9,9,0,0,0
CE,2020-07-20,0,0,0,0,0
CL,2020-07-20,35,34,0,1,0
CM,2020-07-20,28,28,0,0,0
CN,2020-07-20,3,3,0,0,0
CT,2020-07-20,1058,1052,0,6,0
EX,2020-07-20,9,9,0,0,0
GA,2020-07-20,21,21,0,0,0
IB,2020-07-20,16,16,0,0,0
MC,2020-07-20,38,38,0,0,0
MD,2020-07-20,197,195,0,2,0
ML,2020-07-20,0,0,0,0,0
NC,2020-07-20,60,60,0,0,0
PV,2020-07-20,113,113,0,0,0
RI,2020-07-20,5,5,0,0,0
VC,2020-07-20,121,121,0,0,0
AN,2020-07-21,74,74,0,0,0
AR,2020-07-21,456,456,0,0,0
AS,2020-07-21,2,2,0,0,0
CB,2020-07-21,5,5,0,0,0
CE,2020-07-21,0,0,0,0,0
CL,2020-07-21,20,20,0,0,0
CM,2020-07-21,24,24,0,0,0
CN,2020-07-21,12,12,0,0,0
CT,2020-07-21,1004,990,0,13,1
EX,2020-07-21,17,17,0,0,0
GA,2020-07-21,26,26,0,0,0
IB,2020-07-21,13,13,0,0,0
MC,2020-07-21,49,49,0,0,0
MD,2020-07-21,237,235,0,2,0
ML,2020-07-21,0,0,0,0,0
NC,2020-07-21,44,44,0,0,0
PV,2020-07-21,121,119,0,2,0
RI,2020-07-21,17,17,0,0,0
VC,2020-07-21,132,132,0,0,0
AN,2020-07-22,78,78,0,0,0
AR,2020-07-22,466,466,0,0,0
AS,2020-07-22,2,2,0,0,0
CB,2020-07-22,7,7,0,0,0
CE,2020-07-22,1,1,0,0,0
CL,2020-07-22,24,24,0,0,0
CM,2020-07-22,42,42,0,0,0
CN,2020-07-22,8,8,0,0,0
CT,2020-07-22,1043,1037,0,5,1
EX,2020-07-22,6,6,0,0,0
GA,2020-07-22,18,18,0,0,0
IB,2020-07-22,15,15,0,0,0
MC,2020-07-22,59,59,0,0,0
MD,2020-07-22,232,230,0,2,0
ML,2020-07-22,0,0,0,0,0
NC,2020-07-22,35,35,0,0,0
PV,2020-07-22,159,158,0,1,0
RI,2020-07-22,9,9,0,0,0
VC,2020-07-22,138,138,0,0,0
AN,2020-07-23,125,125,0,0,0
AR,2020-07-23,393,392,0,1,0
AS,2020-07-23,4,4,0,0,0
CB,2020-07-23,8,8,0,0,0
CE,2020-07-23,0,0,0,0,0
CL,2020-07-23,45,45,0,0,0
CM,2020-07-23,21,21,0,0,0
CN,2020-07-23,11,11,0,0,0
CT,2020-07-23,1021,1017,0,4,0
EX,2020-07-23,4,4,0,0,0
GA,2020-07-23,13,13,0,0,0
IB,2020-07-23,20,20,0,0,0
MC,2020-07-23,48,48,0,0,0
MD,2020-07-23,223,221,0,2,0
ML,2020-07-23,0,0,0,0,0
NC,2020-07-23,31,31,0,0,0
PV,2020-07-23,126,125,0,1,0
RI,2020-07-23,5,5,0,0,0
VC,2020-07-23,126,126,0,0,0
AN,2020-07-24,127,127,0,0,0
AR,2020-07-24,450,450,0,0,0
AS,2020-07-24,3,3,0,0,0
CB,2020-07-24,6,6,0,0,0
CE,2020-07-24,0,0,0,0,0
CL,2020-07-24,37,37,0,0,0
CM,2020-07-24,48,47,0,1,0
CN,2020-07-24,5,5,0,0,0
CT,2020-07-24,1032,1026,0,5,1
EX,2020-07-24,11,11,0,0,0
GA,2020-07-24,15,15,0,0,0
IB,2020-07-24,25,25,0,0,0
MC,2020-07-24,72,72,0,0,0
MD,2020-07-24,337,335,0,2,0
ML,2020-07-24,0,0,0,0,0
NC,2020-07-24,32,32,0,0,0
PV,2020-07-24,111,111,0,0,0
RI,2020-07-24,11,11,0,0,0
VC,2020-07-24,154,154,0,0,0
AN,2020-07-25,110,110,0,0,0
AR,2020-07-25,375,375,0,0,0
AS,2020-07-25,8,8,0,0,0
CB,2020-07-25,9,9,0,0,0
CE,2020-07-25,0,0,0,0,0
CL,2020-07-25,29,29,0,0,0
CM,2020-07-25,26,26,0,0,0
CN,2020-07-25,13,13,0,0,0
CT,2020-07-25,655,654,0,1,0
EX,2020-07-25,4,4,0,0,0
GA,2020-07-25,16,16,0,0,0
IB,2020-07-25,24,24,0,0,0
MC,2020-07-25,84,84,0,0,0
MD,2020-07-25,287,285,0,2,0
ML,2020-07-25,0,0,0,0,0
NC,2020-07-25,25,24,0,1,0
PV,2020-07-25,172,172,0,0,0
RI,2020-07-25,2,2,0,0,0
VC,2020-07-25,166,166,0,0,0
AN,2020-07-26,105,105,0,0,0
AR,2020-07-26,385,385,0,0,0
AS,2020-07-26,7,7,0,0,0
CB,2020-07-26,7,7,0,0,0
CE,2020-07-26,1,1,0,0,0
CL,2020-07-26,31,31,0,0,0
CM,2020-07-26,24,24,0,0,0
CN,2020-07-26,7,7,0,0,0
CT,2020-07-26,583,582,0,1,0
EX,2020-07-26,7,7,0,0,0
GA,2020-07-26,9,9,0,0,0
IB,2020-07-26,47,47,0,0,0
MC,2020-07-26,50,50,0,0,0
MD,2020-07-26,240,238,0,2,0
ML,2020-07-26,4,4,0,0,0
NC,2020-07-26,26,26,0,0,0
PV,2020-07-26,164,164,0,0,0
RI,2020-07-26,1,1,0,0,0
VC,2020-07-26,124,124,0,0,0
AN,2020-07-27,143,143,0,0,0
AR,2020-07-27,572,572,0,0,0
AS,2020-07-27,6,6,0,0,0
CB,2020-07-27,6,6,0,0,0
CE,2020-07-27,0,0,0,0,0
CL,2020-07-27,70,68,0,2,0
CM,2020-07-27,53,53,0,0,0
CN,2020-07-27,9,9,0,0,0
CT,2020-07-27,1028,1020,0,8,0
EX,2020-07-27,9,9,0,0,0
GA,2020-07-27,24,24,0,0,0
IB,2020-07-27,40,40,0,0,0
MC,2020-07-27,60,60,0,0,0
MD,2020-07-27,496,494,0,2,0
ML,2020-07-27,1,1,0,0,0
NC,2020-07-27,35,35,0,0,0
PV,2020-07-27,217,216,0,1,0
RI,2020-07-27,8,8,0,0,0
VC,2020-07-27,208,208,0,0,0
AN,2020-07-28,148,148,0,0,0
AR,2020-07-28,517,517,0,0,0
AS,2020-07-28,13,13,0,0,0
CB,2020-07-28,8,8,0,0,0
CE,2020-07-28,0,0,0,0,0
CL,2020-07-28,87,87,0,0,0
CM,2020-07-28,57,57,0,0,0
CN,2020-07-28,9,9,0,0,0
CT,2020-07-28,1055,1051,0,4,0
EX,2020-07-28,21,21,0,0,0
GA,2020-07-28,36,36,0,0,0
IB,2020-07-28,52,52,0,0,0
MC,2020-07-28,74,74,0,0,0
MD,2020-07-28,578,575,0,3,0
ML,2020-07-28,1,1,0,0,0
NC,2020-07-28,25,25,0,0,0
PV,2020-07-28,225,223,0,2,0
RI,2020-07-28,9,9,0,0,0
VC,2020-07-28,192,192,0,0,0
AN,2020-07-29,150,150,0,0,0
AR,2020-07-29,532,532,0,0,0
AS,2020-07-29,15,15,0,0,0
CB,2020-07-29,10,10,0,0,0
CE,2020-07-29,0,0,0,0,0
CL,2020-07-29,76,76,0,0,0
CM,2020-07-29,55,55,0,0,0
CN,2020-07-29,6,6,0,0,0
CT,2020-07-29,1091,1083,0,8,0
EX,2020-07-29,17,17,0,0,0
GA,2020-07-29,27,27,0,0,0
IB,2020-07-29,55,55,0,0,0
MC,2020-07-29,90,90,0,0,0
MD,2020-07-29,521,517,0,4,0
ML,2020-07-29,1,1,0,0,0
NC,2020-07-29,27,27,0,0,0
PV,2020-07-29,205,205,0,0,0
RI,2020-07-29,4,4,0,0,0
VC,2020-07-29,276,276,0,0,0
AN,2020-07-30,206,206,0,0,0
AR,2020-07-30,490,490,0,0,0
AS,2020-07-30,12,12,0,0,0
CB,2020-07-30,26,26,0,0,0
CE,2020-07-30,0,0,0,0,0
CL,2020-07-30,74,72,0,2,0
CM,2020-07-30,47,47,0,0,0
CN,2020-07-30,12,12,0,0,0
CT,2020-07-30,1022,1018,0,4,0
EX,2020-07-30,20,20,0,0,0
GA,2020-07-30,32,32,0,0,0
IB,2020-07-30,77,77,0,0,0
MC,2020-07-30,64,64,0,0,0
MD,2020-07-30,576,571,0,5,0
ML,2020-07-30,4,4,0,0,0
NC,2020-07-30,30,30,0,0,0
PV,2020-07-30,145,143,0,2,0
RI,2020-07-30,1,1,0,0,0
VC,2020-07-30,248,248,0,0,0
AN,2020-07-31,259,259,0,0,0
AR,2020-07-31,496,496,0,0,0
AS,2020-07-31,12,12,0,0,0
CB,2020-07-31,16,16,0,0,0
CE,2020-07-31,0,0,0,0,0
CL,2020-07-31,151,150,0,1,0
CM,2020-07-31,71,71,0,0,0
CN,2020-07-31,16,16,0,0,0
CT,2020-07-31,1157,1150,0,7,0
EX,2020-07-31,38,38,0,0,0
GA,2020-07-31,33,33,0,0,0
IB,2020-07-31,78,78,0,0,0
MC,2020-07-31,55,55,0,0,0
MD,2020-07-31,716,716,0,0,0
ML,2020-07-31,0,0,0,0,0
NC,2020-07-31,44,44,0,0,0
PV,2020-07-31,178,178,0,0,0
RI,2020-07-31,7,7,0,0,0
VC,2020-07-31,245,245,0,0,0
AN,2020-08-01,248,248,0,0,0
AR,2020-08-01,832,832,0,0,0
AS,2020-08-01,17,17,0,0,0
CB,2020-08-01,38,37,0,0,1
CE,2020-08-01,0,0,0,0,0
CL,2020-08-01,91,91,0,0,0
CM,2020-08-01,59,59,0,0,0
CN,2020-08-01,30,30,0,0,0
CT,2020-08-01,726,724,0,2,0
EX,2020-08-01,18,18,0,0,0
GA,2020-08-01,39,39,0,0,0
IB,2020-08-01,114,114,0,0,0
MC,2020-08-01,82,82,0,0,0
MD,2020-08-01,685,683,0,2,0
ML,2020-08-01,8,8,0,0,0
NC,2020-08-01,49,49,0,0,0
PV,2020-08-01,228,228,0,0,0
RI,2020-08-01,4,4,0,0,0
VC,2020-08-01,282,282,0,0,0
AN,2020-08-02,213,213,0,0,0
AR,2020-08-02,443,443,0,0,0
AS,2020-08-02,11,11,0,0,0
CB,2020-08-02,23,23,0,0,0
CE,2020-08-02,2,2,0,0,0
CL,2020-08-02,93,93,0,0,0
CM,2020-08-02,63,63,0,0,0
CN,2020-08-02,29,29,0,0,0
CT,2020-08-02,481,481,0,0,0
EX,2020-08-02,21,21,0,0,0
GA,2020-08-02,43,43,0,0,0
IB,2020-08-02,97,97,0,0,0
MC,2020-08-02,61,61,0,0,0
MD,2020-08-02,586,585,0,1,0
ML,2020-08-02,4,4,0,0,0
NC,2020-08-02,46,46,0,0,0
PV,2020-08-02,295,294,0,1,0
RI,2020-08-02,5,4,0,1,0
VC,2020-08-02,204,204,0,0,0
AN,2020-08-03,290,290,0,0,0
AR,2020-08-03,456,456,0,0,0
AS,2020-08-03,12,12,0,0,0
CB,2020-08-03,41,41,0,0,0
CE,2020-08-03,0,0,0,0,0
CL,2020-08-03,124,123,0,1,0
CM,2020-08-03,79,79,0,0,0
CN,2020-08-03,38,38,0,0,0
CT,2020-08-03,926,925,0,1,0
EX,2020-08-03,21,21,0,0,0
GA,2020-08-03,76,76,0,0,0
IB,2020-08-03,150,150,0,0,0
MC,2020-08-03,74,74,0,0,0
MD,2020-08-03,961,957,0,4,0
ML,2020-08-03,4,4,0,0,0
NC,2020-08-03,84,84,0,0,0
PV,2020-08-03,429,428,0,1,0
RI,2020-08-03,10,9,0,1,0
VC,2020-08-03,274,274,0,0,0
AN,2020-08-04,283,283,0,0,0
AR,2020-08-04,527,526,0,1,0
AS,2020-08-04,19,19,0,0,0
CB,2020-08-04,49,49,0,0,0
CE,2020-08-04,0,0,0,0,0
CL,2020-08-04,205,205,0,0,0
CM,2020-08-04,99,99,0,0,0
CN,2020-08-04,54,54,0,0,0
CT,2020-08-04,1011,1008,0,3,0
EX,2020-08-04,16,16,0,0,0
GA,2020-08-04,109,109,0,0,0
IB,2020-08-04,170,170,0,0,0
MC,2020-08-04,97,97,0,0,0
MD,2020-08-04,1102,1098,0,4,0
ML,2020-08-04,5,5,0,0,0
NC,2020-08-04,62,62,0,0,0
PV,2020-08-04,382,381,0,1,0
RI,2020-08-04,8,8,0,0,0
VC,2020-08-04,355,355,0,0,0
AN,2020-08-05,363,363,0,0,0
AR,2020-08-05,426,426,0,0,0
AS,2020-08-05,38,38,0,0,0
CB,2020-08-05,32,32,0,0,0
CE,2020-08-05,0,0,0,0,0
CL,2020-08-05,232,232,0,0,0
CM,2020-08-05,94,94,0,0,0
CN,2020-08-05,71,71,0,0,0
CT,2020-08-05,1008,1004,0,4,0
EX,2020-08-05,34,34,0,0,0
GA,2020-08-05,79,79,0,0,0
IB,2020-08-05,160,160,0,0,0
MC,2020-08-05,63,63,0,0,0
MD,2020-08-05,1086,1084,0,2,0
ML,2020-08-05,1,1,0,0,0
NC,2020-08-05,51,51,0,0,0
PV,2020-08-05,376,375,0,1,0
RI,2020-08-05,27,27,0,0,0
VC,2020-08-05,374,374,0,0,0
AN,2020-08-06,372,372,0,0,0
AR,2020-08-06,509,509,0,0,0
AS,2020-08-06,39,39,0,0,0
CB,2020-08-06,45,45,0,0,0
CE,2020-08-06,1,1,0,0,0
CL,2020-08-06,173,173,0,0,0
CM,2020-08-06,119,119,0,0,0
CN,2020-08-06,77,77,0,0,0
CT,2020-08-06,937,933,0,4,0
EX,2020-08-06,32,32,0,0,0
GA,2020-08-06,74,74,0,0,0
IB,2020-08-06,171,171,0,0,0
MC,2020-08-06,61,61,0,0,0
MD,2020-08-06,1098,1096,0,2,0
ML,2020-08-06,3,3,0,0,0
NC,2020-08-06,50,50,0,0,0
PV,2020-08-06,362,360,0,2,0
RI,2020-08-06,16,16,0,0,0
VC,2020-08-06,322,322,0,0,0
AN,2020-08-07,456,456,0,0,0
AR,2020-08-07,535,535,0,0,0
AS,2020-08-07,28,28,0,0,0
CB,2020-08-07,44,44,0,0,0
CE,2020-08-07,1,1,0,0,0
CL,2020-08-07,256,255,0,1,0
CM,2020-08-07,114,114,0,0,0
CN,2020-08-07,69,69,0,0,0
CT,2020-08-07,1154,1152,0,2,0
EX,2020-08-07,46,46,0,0,0
GA,2020-08-07,97,97,0,0,0
IB,2020-08-07,189,189,0,0,0
MC,2020-08-07,109,109,0,0,0
MD,2020-08-07,1370,1364,0,6,0
ML,2020-08-07,5,5,0,0,0
NC,2020-08-07,84,84,0,0,0
PV,2020-08-07,277,277,0,0,0
RI,2020-08-07,21,20,0,0,1
VC,2020-08-07,354,354,0,0,0
AN,2020-08-08,373,373,0,0,0
AR,2020-08-08,488,488,0,0,0
AS,2020-08-08,23,23,0,0,0
CB,2020-08-08,43,43,0,0,0
CE,2020-08-08,2,2,0,0,0
CL,2020-08-08,189,189,0,0,0
CM,2020-08-08,138,138,0,0,0
CN,2020-08-08,68,68,0,0,0
CT,2020-08-08,697,697,0,0,0
EX,2020-08-08,20,20,0,0,0
GA,2020-08-08,112,112,0,0,0
IB,2020-08-08,188,188,0,0,0
MC,2020-08-08,87,87,0,0,0
MD,2020-08-08,1016,1015,0,1,0
ML,2020-08-08,3,3,0,0,0
NC,2020-08-08,55,55,0,0,0
PV,2020-08-08,292,292,0,0,0
RI,2020-08-08,12,12,0,0,0
VC,2020-08-08,320,320,0,0,0
AN,2020-08-09,326,326,0,0,0
AR,2020-08-09,286,286,0,0,0
AS,2020-08-09,35,35,0,0,0
CB,2020-08-09,28,28,0,0,0
CE,2020-08-09,1,1,0,0,0
CL,2020-08-09,272,271,0,1,0
CM,2020-08-09,121,121,0,0,0
CN,2020-08-09,89,89,0,0,0
CT,2020-08-09,534,534,0,0,0
EX,2020-08-09,11,11,0,0,0
GA,2020-08-09,112,112,0,0,0
IB,2020-08-09,170,170,0,0,0
MC,2020-08-09,94,94,0,0,0
MD,2020-08-09,959,956,0,3,0
ML,2020-08-09,5,5,0,0,0
NC,2020-08-09,53,53,0,0,0
PV,2020-08-09,524,523,0,1,0
RI,2020-08-09,20,20,0,0,0
VC,2020-08-09,270,270,0,0,0
AN,2020-08-10,462,462,0,0,0
AR,2020-08-10,556,555,0,1,0
AS,2020-08-10,26,26,0,0,0
CB,2020-08-10,43,43,0,0,0
CE,2020-08-10,2,2,0,0,0
CL,2020-08-10,238,237,0,1,0
CM,2020-08-10,184,184,0,0,0
CN,2020-08-10,140,140,0,0,0
CT,2020-08-10,1078,1075,0,3,0
EX,2020-08-10,27,27,0,0,0
GA,2020-08-10,169,169,0,0,0
IB,2020-08-10,313,313,0,0,0
MC,2020-08-10,124,124,0,0,0
MD,2020-08-10,1508,1501,0,7,0
ML,2020-08-10,14,14,0,0,0
NC,2020-08-10,88,88,0,0,0
PV,2020-08-10,505,504,0,1,0
RI,2020-08-10,54,54,0,0,0
VC,2020-08-10,424,424,0,0,0
AN,2020-08-11,508,508,0,0,0
AR,2020-08-11,360,360,0,0,0
AS,2020-08-11,27,27,0,0,0
CB,2020-08-11,74,74,0,0,0
CE,2020-08-11,4,4,0,0,0
CL,2020-08-11,260,259,0,1,0
CM,2020-08-11,203,203,0,0,0
CN,2020-08-11,155,155,0,0,0
CT,2020-08-11,988,984,0,4,0
EX,2020-08-11,34,34,0,0,0
GA,2020-08-11,138,138,0,0,0
IB,2020-08-11,261,261,0,0,0
MC,2020-08-11,122,122,0,0,0
MD,2020-08-11,1960,1959,0,1,0
ML,2020-08-11,9,9,0,0,0
NC,2020-08-11,61,61,0,0,0
PV,2020-08-11,566,564,0,2,0
RI,2020-08-11,71,71,0,0,0
VC,2020-08-11,427,427,0,0,0
AN,2020-08-12,582,582,0,0,0
AR,2020-08-12,444,444,0,0,0
AS,2020-08-12,26,26,0,0,0
CB,2020-08-12,52,52,0,0,0
CE,2020-08-12,2,2,0,0,0
CL,2020-08-12,313,313,0,0,0
CM,2020-08-12,206,206,0,0,0
CN,2020-08-12,183,183,0,0,0
CT,2020-08-12,1051,1050,0,1,0
EX,2020-08-12,73,73,0,0,0
GA,2020-08-12,144,144,0,0,0
IB,2020-08-12,273,273,0,0,0
MC,2020-08-12,142,142,0,0,0
MD,2020-08-12,1743,1741,0,2,0
ML,2020-08-12,8,8,0,0,0
NC,2020-08-12,62,62,0,0,0
PV,2020-08-12,551,550,0,1,0
RI,2020-08-12,57,56,0,0,1
VC,2020-08-12,470,470,0,0,0
AN,2020-08-13,621,621,0,0,0
AR,2020-08-13,437,437,0,0,0
AS,2020-08-13,17,17,0,0,0
CB,2020-08-13,45,45,0,0,0
CE,2020-08-13,4,4,0,0,0
CL,2020-08-13,325,325,0,0,0
CM,2020-08-13,252,252,0,0,0
CN,2020-08-13,149,149,0,0,0
CT,2020-08-13,1005,1001,0,3,1
EX,2020-08-13,65,65,0,0,0
GA,2020-08-13,130,130,0,0,0
IB,2020-08-13,296,296,0,0,0
MC,2020-08-13,193,193,0,0,0
MD,2020-08-13,1691,1688,0,3,0
ML,2020-08-13,1,1,0,0,0
NC,2020-08-13,58,58,0,0,0
PV,2020-08-13,386,386,0,0,0
RI,2020-08-13,57,57,0,0,0
VC,2020-08-13,455,455,0,0,0
AN,2020-08-14,718,718,0,0,0
AR,2020-08-14,431,431,0,0,0
AS,2020-08-14,22,22,0,0,0
CB,2020-08-14,58,58,0,0,0
CE,2020-08-14,9,9,0,0,0
CL,2020-08-14,379,379,0,0,0
CM,2020-08-14,220,220,0,0,0
CN,2020-08-14,197,196,0,0,1
CT,2020-08-14,1123,1120,0,3,0
EX,2020-08-14,47,47,0,0,0
GA,2020-08-14,131,131,0,0,0
IB,2020-08-14,304,304,0,0,0
MC,2020-08-14,179,179,0,0,0
MD,2020-08-14,2239,2236,0,3,0
ML,2020-08-14,6,6,0,0,0
NC,2020-08-14,53,53,0,0,0
PV,2020-08-14,300,298,0,2,0
RI,2020-08-14,59,59,0,0,0
VC,2020-08-14,534,534,0,0,0
AN,2020-08-15,626,626,0,0,0
AR,2020-08-15,360,360,0,0,0
AS,2020-08-15,29,29,0,0,0
CB,2020-08-15,57,57,0,0,0
CE,2020-08-15,8,8,0,0,0
CL,2020-08-15,291,290,0,1,0
CM,2020-08-15,201,201,0,0,0
